Real,Previsto
5.0,0.0
11.0,0.0
324.0,400.2359206115866
57.0,0.0
93.0,0.0
11.0,0.0
13.0,0.0
9.0,0.0
164.0,0.0
4.0,0.0
3.0,0.0
31.0,0.0
1.0,0.0
63.0,0.0
8.0,0.0
3.0,0.0
5.0,0.0
34.0,0.0
1.0,0.0
2.0,0.0
8.0,0.0
8.0,0.0
7.0,0.0
8.0,0.0
2.0,0.0
21.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
3.0,0.0
57.0,0.0
35.0,0.0
154.0,1080.2154963047378
2.0,0.0
1.0,0.0
1.0,0.0
3.0,0.0
53.0,0.0
36.0,0.0
2.0,0.0
7.0,0.0
8.0,0.0
7.0,0.0
6.0,0.0
1.0,0.0
52.0,0.0
310.0,0.0
178.0,151.89803126766407
27.0,0.0
15.0,0.0
84.0,0.0
30.0,0.0
65.0,0.0
248.0,248.92721742916774
1.0,0.0
2.0,0.0
2.0,0.0
7.0,0.0
3.0,0.0
11.0,0.0
9.0,0.0
14.0,0.0
1.0,0.0
1.0,0.0
58.0,0.0
32.0,0.0
5.0,0.0
4.0,0.0
51.0,0.0
11.0,0.0
24.0,0.0
23.0,0.0
21.0,0.0
30.0,0.0
370.0,266.6054245128295
3.0,0.0
3.0,0.0
1.0,0.0
11.0,0.0
29.0,0.0
2.0,0.0
7.0,0.0
5.0,0.0
5.0,0.0
10.0,0.0
4.0,0.0
6.0,0.0
1.0,0.0
12.0,0.0
4.0,0.0
2.0,0.0
9.0,0.0
2.0,0.0
6.0,0.0
1.0,0.0
31.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
5.0,0.0
71.0,0.0
8.0,0.0
180.0,10.891819169960684
67.0,87.54994780596883
13.0,0.0
60.0,0.0
19.0,0.0
6.0,0.0
4.0,0.0
15.0,0.0
8.0,0.0
85.0,0.0
35.0,0.0
2.0,0.0
33.0,0.0
26.0,0.0
7.0,0.0
256.0,35.41058080507
4.0,28.126652518578766
4.0,0.0
462.0,568.9452655436394
24.0,0.0
3.0,0.0
2.0,0.0
3.0,0.0
2.0,0.0
94.0,0.0
119.0,5425.521853771803
30.0,0.0
6.0,0.0
22.0,0.0
73.0,0.0
83.0,0.0
107.0,0.0
5.0,0.0
9.0,0.0
1.0,0.0
212.0,80.25955596184752
41.0,0.0
18.0,0.0
4.0,0.0
27.0,0.0
10.0,0.0
4.0,0.0
3.0,0.0
356.0,450.94475957389136
32.0,0.0
111.0,91.65458405100702
73.0,58.75996522430967
207.0,102.69722521038898
235.0,292.0045721252197
239.0,223.53157624505116
2.0,0.0
51.0,0.0
3.0,0.0
8.0,0.0
57.0,0.0
32.0,0.0
386.0,123.12763589110733
20.0,0.0
114.0,0.0
6.0,0.0
27.0,0.0
18.0,0.0
12.0,0.0
56.0,0.0
36.0,0.0
53.0,0.0
44.0,0.0
6.0,0.0
620.0,447.3480482334594
1.0,0.0
6.0,0.0
21.0,0.0
16.0,0.0
19.0,0.0
8.0,0.0
23.0,0.0
1.0,0.0
15.0,0.0
268.0,134.0140233155969
9.0,0.0
3.0,0.0
843.0,1389.2321041554203
17.0,0.0
8.0,0.0
114.0,0.0
47.0,0.0
71.0,0.0
17.0,0.0
40.0,0.0
26.0,0.0
35.0,0.0
3.0,0.0
18.0,0.0
65.0,0.0
17.0,0.0
24.0,0.0
17.0,0.0
17.0,0.0
28.0,0.0
5.0,0.0
20.0,0.0
7.0,0.0
64.0,0.0
17.0,0.0
16.0,0.0
4.0,0.0
43.0,0.0
22.0,0.0
28.0,0.0
13.0,0.0
48.0,0.0
1.0,0.0
9.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
23.0,0.0
4.0,0.0
18.0,0.0
2.0,0.0
6.0,0.0
8.0,0.0
25.0,0.0
8.0,0.0
23.0,0.0
9.0,0.0
59.0,0.0
42.0,0.0
31.0,0.0
27.0,0.0
12.0,0.0
18.0,0.0
55.0,1.336470385633504
72.0,0.0
5.0,0.0
5.0,0.0
27.0,0.0
5.0,0.0
16.0,0.0
11.0,0.0
12.0,0.0
382.0,1083.675818548357
6.0,0.0
5.0,0.0
4.0,0.0
90.0,0.0
32.0,0.0
2.0,0.0
3.0,0.0
52.0,0.0
12.0,0.0
9.0,0.0
85.0,0.0
1.0,0.0
13.0,0.0
28.0,0.0
20.0,0.0
40.0,0.0
1.0,0.0
10.0,0.0
38.0,0.0
11.0,0.0
5.0,0.0
10.0,0.0
7.0,0.0
35.0,0.0
13.0,0.0
2.0,0.0
8.0,0.0
24.0,0.0
2.0,0.0
8.0,0.0
3.0,0.0
16.0,0.0
34.0,0.0
42.0,0.0
1519.0,782.5284870979435
56.0,0.0
25.0,0.0
9.0,0.0
10.0,0.0
13.0,0.0
261.0,282.09684783811326
182.0,0.0
3.0,0.0
8.994,0.0
5.5,0.0
5.0,0.0
1.0,0.0
76.0,0.0
530.0,996.1207544340486
8.0,0.0
2.0,0.0
11.0,0.0
3.0,0.0
1.0,0.0
6.0,0.0
123.0,0.0
5.0,0.0
17.0,0.0
2.0,0.0
9.0,0.0
26.0,0.0
11.0,0.0
14.0,0.0
10.0,0.0
44.0,0.0
35.0,0.0
15.0,0.0
1.0,0.0
1.0,0.0
950.0,0.0
2.0,0.0
2.0,0.0
4.0,0.0
8.0,0.0
9.0,0.0
7.0,0.0
1.0,0.0
1.0,0.0
102.0,0.0
169.0,834.0358567451481
1.0,0.0
65.0,0.0
56.0,0.0
2.0,0.0
9.0,0.0
11.0,0.0
9.0,0.0
2.0,0.0
5.0,0.0
2.0,0.0
2.0,0.0
9.0,0.0
3.0,0.0
4.0,0.0
1.0,0.0
6.0,0.0
7.0,0.0
4.0,0.0
8.0,0.0
1.0,0.0
3.0,0.0
5.0,0.0
5.0,0.0
77.0,0.0
39.0,0.0
5.0,0.0
19.0,0.0
3.0,0.0
49.0,0.0
34.0,0.0
7.0,0.0
47.0,0.0
17.0,0.0
49.0,0.0
273.0,0.0
15.0,0.0
10.0,0.0
5.0,0.0
19.0,0.0
36.0,0.0
16.0,0.0
7.0,0.0
12.0,0.0
36.0,0.0
3.0,0.0
46.0,0.0
24.0,0.0
7.0,0.0
109.0,0.0
40.0,0.0
45.0,0.0
525.0,250.23761788456397
12.0,0.0
24.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
4.0,0.0
6.0,0.0
2.0,0.0
5.0,0.0
3.0,0.0
4.0,0.0
1.0,0.0
5.0,0.0
4.0,0.0
6.0,0.0
4.0,0.0
6.0,0.0
3.0,0.0
2.0,0.0
6.0,0.0
4.0,0.0
1.0,0.0
5.0,0.0
1.0,0.0
11.0,0.0
3.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
1.0,0.0
29.0,0.0
23.0,0.0
4.0,0.0
1.0,0.0
1.0,0.0
34.0,0.0
14.0,0.0
17.0,0.0
26.0,0.0
12.0,0.0
31.0,0.0
22.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
4.0,0.0
1.0,0.0
39.0,0.0
1.0,0.0
7.0,0.0
3.0,0.0
2.0,0.0
1.0,0.0
40.0,0.0
44.0,0.0
21.0,0.0
2.0,0.0
1.0,0.0
9.0,0.0
22.0,0.0
16.0,0.0
6.0,0.0
54.0,0.0
132.0,0.0
64.0,0.0
117.0,0.0
1.0,0.0
4.0,0.0
9.0,0.0
40.0,0.0
40.0,0.0
92.0,0.0
8.0,0.0
19.0,0.0
24.0,0.0
13.0,0.0
53.0,0.0
35.0,0.0
36.0,0.0
35.0,0.0
21.0,0.0
42.0,0.0
30.0,0.0
80.0,0.0
7.0,0.0
5.0,0.0
17.0,0.0
68.0,0.0
12.0,0.0
14.0,0.0
14.0,0.0
1.0,0.0
10.0,0.0
23.0,0.0
7.0,0.0
17.0,0.0
19.0,0.0
8.0,0.0
3.0,0.0
32.0,0.0
8.0,0.0
36.0,0.0
8.0,0.0
24.0,0.0
12.0,0.0
12.0,0.0
27.0,0.0
5.0,0.0
1.0,0.0
7.0,0.0
10.0,0.0
1.0,0.0
7.0,0.0
1.0,0.0
1.0,0.0
8.0,0.0
15.0,0.0
7.0,0.0
20.0,0.0
19.0,0.0
8.0,0.0
15.0,0.0
16.0,0.0
18.0,0.0
1.0,0.0
14.0,0.0
18.0,0.0
18.0,0.0
26.0,0.0
18.0,0.0
16.0,0.0
12.0,0.0
19.0,0.0
12.0,0.0
3.0,0.0
2.0,0.0
2.0,0.0
2.0,0.0
6.0,0.0
2.0,0.0
3.0,0.0
11.0,0.0
2.0,0.0
1.0,0.0
6.0,0.0
3.0,0.0
4.0,0.0
1.0,0.0
3.0,0.0
9.0,0.0
4.0,0.0
7.0,0.0
1.0,0.0
3.0,0.0
7.0,0.0
10.0,0.0
12.0,0.0
8.0,0.0
1.0,0.0
1.0,0.0
3.0,0.0
5.0,0.0
14.0,0.0
3.0,0.0
2.0,0.0
3.0,0.0
7.0,0.0
3.0,0.0
12.0,0.0
18.0,0.0
1.0,0.0
12.0,0.0
5.0,0.0
16.0,0.0
11.0,0.0
10.0,0.0
8.0,0.0
8.0,0.0
7.0,0.0
7.0,0.0
4.0,0.0
6.0,0.0
4.0,0.0
1.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
5.0,0.0
4.0,0.0
1.0,0.0
1.0,0.0
7.0,0.0
6.0,0.0
1.0,0.0
1.0,0.0
5.0,0.0
251.0,195.32103232234886
62.0,0.0
53.0,0.0
27.0,0.0
586.0,1085.0006209733008
1.0,0.0
24.0,0.0
42.0,0.0
40.0,0.0
1.0,0.0
19.0,0.0
98.0,0.0
19.0,0.0
74.0,0.0
41.0,0.0
121.0,0.0
9.0,0.0
109.0,0.0
151.0,0.0
40.0,0.0
121.0,28.030391376142177
11.0,0.0
47.0,0.0
56.0,0.0
33.0,0.0
20.0,0.0
72.0,0.0
39.0,0.0
30.0,0.0
63.0,0.0
22.0,0.0
6.0,0.0
49.0,0.0
3.0,0.0
92.0,0.0
8.0,0.0
8.0,0.0
4.0,0.0
9.0,0.0
62.0,0.0
20.0,0.0
131.0,0.0
175.0,0.0
177.0,0.0
258.0,29.139065279586703
3.0,0.0
6.0,0.0
11.0,0.0
30.0,0.0
55.0,0.0
35.0,0.0
3.0,0.0
56.0,0.0
24.0,0.0
94.0,0.0
47.0,0.0
16.0,0.0
42.0,0.0
3.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
74.0,0.0
1.0,0.0
39.0,0.0
10.0,0.0
20.0,0.0
8.0,0.0
14.0,0.0
2.0,0.0
14.0,0.0
3.0,0.0
48.0,0.0
29.0,0.0
10.0,0.0
21.0,0.0
4.0,0.0
39.0,48.67580352849154
14.0,0.0
75.0,0.0
1.0,0.0
10.0,0.0
10.0,0.0
21.0,0.0
28.0,0.0
57.0,0.0
121.0,51.93081756896879
3.0,0.0
8.0,0.0
2.0,0.0
63.0,0.0
52.0,0.0
64.0,0.0
4.0,0.0
5.0,0.0
28.0,0.0
2.0,0.0
177.0,106.74650302508735
153.0,0.0
14.0,0.0
19.0,0.0
41.0,0.0
10.0,0.0
49.0,0.0
6.0,0.0
24.0,0.0
7.0,0.0
90.0,0.0
29.0,0.0
20.0,0.0
42.0,0.0
57.0,0.0
48.0,0.0
132.0,0.0
5.0,0.0
132.0,0.0
16.0,0.0
5.0,0.0
3.0,0.0
19.0,0.0
62.0,0.0
2.0,0.0
7.0,14.03459614859645
257.0,0.0
42.0,0.0
62.0,0.0
5.0,0.0
20.0,0.0
2.0,0.0
7.0,0.0
11.0,0.0
6.0,0.0
39.0,0.0
2.0,0.0
1.0,0.0
3.0,0.0
3.0,0.0
1.0,0.0
2.0,0.0
12.0,0.0
31.0,0.0
7.0,0.0
20.0,0.0
2.0,0.0
6.0,0.0
8.0,0.0
14.0,0.0
2.0,0.0
9.0,0.0
3.0,0.0
66.0,586.0906032331101
1.0,0.0
5.0,0.0
1.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
9.0,0.0
1.0,0.0
27.0,0.0
12.0,0.0
1.0,0.0
1.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
52.0,0.0
17.0,0.0
65.0,0.0
30.0,0.0
6.0,0.0
2.0,0.0
19.0,0.0
19.0,0.0
104.0,839.1147395735488
5.0,0.0
22.0,0.0
27.0,0.0
6.0,0.0
5.0,0.0
5.0,0.0
9.0,0.0
7.0,0.0
5.0,0.0
2.0,0.0
6.0,0.0
1.0,0.0
17.0,0.0
189.0,43.45097601750655
37.0,0.0
11.0,0.0
1.0,0.0
4.0,0.0
20.0,0.0
12.0,0.0
7.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
2.0,0.0
6.0,0.0
11.0,0.0
8.0,0.0
13.0,0.0
3.0,0.0
21.0,0.0
122.0,31.496709734449894
177.0,0.0
1.0,0.0
17.0,0.0
1.0,0.0
3.0,0.0
6.0,0.0
2.0,0.0
6.0,0.0
3.0,0.0
4.0,0.0
4.0,0.0
15.0,0.0
4.0,0.0
2.0,0.0
1.0,0.0
9.0,0.0
3.0,0.0
7.0,0.0
15.0,0.0
8.0,0.0
2.0,0.0
17.0,0.0
11.0,0.0
9.0,0.0
24.0,0.0
2.0,0.0
2.0,0.0
4.0,0.0
3.0,0.0
32.0,0.0
3.0,0.0
18.0,0.0
11.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
1.0,0.0
12.0,0.0
24.0,0.0
6.0,0.0
13.0,0.0
5.0,0.0
9.0,0.0
2.0,0.0
10.0,0.0
5.0,0.0
8.0,0.0
116.0,124.3255410603029
3.0,0.0
209.0,76.76094155776934
515.0,299.7326450507452
15.0,0.0
15.0,0.0
12.0,0.0
34.0,0.0
26.0,0.0
83.0,0.0
5.0,0.0
4.0,0.0
127.0,0.0
17.0,0.0
410.0,194.12692660260535
3.0,0.0
9.0,0.0
24.0,0.0
1.0,0.0
8.0,0.0
4.0,0.0
9.0,0.0
8.0,0.0
106.0,0.0
26.0,0.0
16.0,0.0
1.0,0.0
1.0,0.0
10.0,0.0
5.0,0.0
6.0,0.0
3.0,0.0
6.0,0.0
8.0,0.0
46.0,0.0
1.0,0.0
1.0,0.0
23.0,0.0
2.0,0.0
29.0,0.0
35.0,0.0
81.0,0.0
137.0,0.0
16.0,0.0
19.0,0.0
18.0,0.0
19.0,0.0
8.0,0.0
30.0,0.0
23.0,0.0
8.0,0.0
47.0,0.0
17.0,0.0
31.0,0.0
45.0,0.0
80.0,0.0
29.0,0.0
29.0,0.0
8.0,0.0
12.0,0.0
7.0,0.0
3.0,0.0
4.0,0.0
28.0,0.0
4.0,0.0
12.0,0.0
10.0,0.0
33.0,0.0
12.0,0.0
5.0,0.0
7.0,0.0
12.0,0.0
28.0,0.0
5.0,0.0
10.0,0.0
14.0,0.0
9.0,0.0
5.0,0.0
7.0,0.0
2.0,0.0
11.0,0.0
2.0,0.0
2.0,0.0
5.0,0.0
13.0,0.0
10.0,0.0
22.0,0.0
5.0,0.0
2.0,0.0
15.0,0.0
6.0,0.0
15.0,0.0
2.0,0.0
21.0,0.0
23.0,0.0
30.0,0.0
19.0,0.0
1.0,0.0
29.0,0.0
4.0,0.0
3.0,0.0
17.0,0.0
7.0,0.0
2.0,0.0
3.0,0.0
15.0,0.0
18.0,0.0
2517.0,1161.8836638967941
9.0,0.0
12.0,0.0
2.0,0.0
14.0,0.0
16.0,0.0
21.0,0.0
11.0,0.0
1.0,0.0
210.0,218.00122516389035
125.0,81.34951003548417
7.0,0.0
126.0,0.0
34.0,0.0
57.0,0.0
27.0,0.0
158.0,30.852163278928742
190.0,2.8357252755275795
198.0,0.0
34.0,0.0
6.0,0.0
2.0,0.0
15.0,0.0
9.0,0.0
42.0,0.0
15.0,0.0
2.0,0.0
21.0,0.0
6.0,0.0
18.0,0.0
12.0,0.0
12.0,0.0
13.0,0.0
8.0,0.0
23.0,0.0
21.0,0.0
18.0,0.0
29.0,0.0
18.0,0.0
14.0,0.0
20.0,0.0
35.0,0.0
26.0,0.0
7.0,0.0
33.0,0.0
22.0,0.0
6.0,0.0
21.0,0.0
16.0,0.0
30.0,0.0
29.0,0.0
14.0,0.0
10.0,0.0
8.0,0.0
10.0,0.0
11.0,0.0
16.0,0.0
8.0,0.0
17.0,0.0
22.0,0.0
13.0,0.0
24.0,0.0
2.0,0.0
27.0,0.0
5.0,0.0
10.0,0.0
10.0,0.0
159.0,87.59349174976353
4.0,0.0
19.0,0.0
11.0,0.0
20.0,0.0
8.0,0.0
19.0,0.0
3.0,0.0
28.0,0.0
3.0,0.0
1.0,0.0
47.0,0.0
6.0,0.0
1.0,0.0
2.0,0.0
7.0,0.0
5.0,0.0
3.0,0.0
17.0,0.0
20.0,0.0
11.0,0.0
50.0,0.0
43.0,0.0
26.0,0.0
12.0,0.0
33.0,0.0
23.0,0.0
21.0,0.0
24.0,0.0
23.0,0.0
3.0,0.0
35.0,0.0
31.0,0.0
21.0,0.0
26.0,0.0
23.0,0.0
10.0,0.0
10.0,0.0
11.0,0.0
13.0,0.0
7.0,0.0
7.0,0.0
19.0,0.0
8.0,0.0
5.0,0.0
12.0,0.0
7.0,0.0
3.0,0.0
4.0,0.0
22.0,0.0
16.0,0.0
11.0,0.0
12.0,0.0
12.0,0.0
10.0,0.0
13.0,0.0
10.0,0.0
1.0,0.0
3.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
5.0,0.0
5.0,0.0
2.0,0.0
2.0,0.0
23.0,0.0
2.0,0.0
2.0,0.0
5.0,0.0
1.0,0.0
1.0,0.0
21.0,0.0
70.0,0.0
25.0,0.0
40.0,0.0
3568.0,2422.2965544728436
3.0,0.0
2584.0,1719.1337772387758
1803.0,1196.8791229996204
1960.0,7.686993429257711
1171.0,261.6973703458217
7.0,0.0
1725.0,590.590662029672
1863.0,1199.466090766426
6.84,0.0
1287.0,1086.9746762134187
33.0,0.0
1.25,0.0
11.0,0.0
3.0,0.0
4.0,0.0
16.498,0.0
135.0,0.0
1.0,0.0
1.0,0.0
4.0,0.0
1.0,0.0
4.0,0.0
12.0,0.0
8.0,0.0
16.0,0.0
5.0,0.0
2.0,0.0
6.0,0.0
28.0,0.0
37.0,0.0
1.0,0.0
3.0,0.0
21.0,0.0
6.0,0.0
2.0,0.0
2.0,0.0
1.0,0.0
4.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
3.0,0.0
9.0,0.0
9.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
9.0,0.0
3.0,0.0
82.0,0.0
15.0,0.0
278.0,0.0
8.0,0.0
28.0,0.0
18.0,0.0
40.0,0.0
50.0,0.0
16.0,0.0
1.0,0.0
50.0,0.0
2.0,0.0
11.0,0.0
2.0,0.0
11.0,0.0
11.0,0.0
129.0,0.0
38.0,0.0
9.0,0.0
14.0,0.0
10.0,0.0
23.0,0.0
2.0,0.0
8.0,0.0
14.0,0.0
5.0,0.0
6.0,0.0
9.0,0.0
1.0,0.0
50.0,0.0
509.0,403.78988105861333
5.0,0.0
8.0,0.0
8.0,0.0
6.0,0.0
7.0,0.0
5.0,0.0
35.0,0.0
42.0,0.0
69.0,0.0
6.0,0.0
3.0,0.0
5.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
4.0,0.0
4.0,0.0
10.0,0.0
18.0,0.0
8.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
4.0,0.0
1.0,0.0
2.0,0.0
4.0,0.0
14.0,0.0
4.0,0.0
3.0,0.0
4.0,0.0
1.0,0.0
2.0,0.0
11.0,0.0
30.0,0.0
1.0,0.0
1.0,0.0
4.0,0.0
1.0,0.0
3.0,0.0
6.0,0.0
5.0,0.0
10.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
64.0,0.0
25.0,0.0
34.0,0.0
3.0,0.0
10.0,0.0
18.0,0.0
7.0,0.0
9.0,0.0
7.0,0.0
6.0,0.0
5.0,0.0
4.0,0.0
4.0,0.0
10.0,0.0
18.0,0.0
7.0,0.0
9.0,0.0
10.0,0.0
14.0,0.0
7.0,0.0
15.0,0.0
7.0,0.0
10.0,0.0
23.0,0.0
4.0,0.0
1.0,0.0
9.0,0.0
12.0,0.0
7.0,0.0
2.0,0.0
3.0,0.0
2.0,0.0
8.0,0.0
11.0,0.0
5.0,0.0
6.0,0.0
11.0,0.0
34.0,0.0
14.0,0.0
22.0,0.0
7.0,0.0
17.0,0.0
14.0,0.0
5.0,0.0
13.0,0.0
5.0,0.0
1.0,0.0
11.0,0.0
22.0,0.0
16.0,0.0
18.0,0.0
8.0,0.0
6.0,0.0
11.0,0.0
17.0,0.0
3.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
31.0,0.0
22.0,0.0
7.0,0.0
12.0,0.0
11.0,0.0
7.0,0.0
5.0,0.0
6.0,0.0
3.0,0.0
14.0,0.0
20.0,0.0
17.0,0.0
21.0,0.0
4.0,0.0
11.0,0.0
9.0,0.0
10.0,0.0
13.0,0.0
4.0,0.0
2.0,0.0
4.0,0.0
1.0,0.0
8.0,0.0
11.0,0.0
8.0,0.0
21.0,0.0
5.0,0.0
10.0,0.0
4.0,0.0
8.0,0.0
18.0,0.0
38.0,0.0
26.0,0.0
14.0,0.0
13.0,0.0
13.0,0.0
9.0,0.0
8.0,0.0
13.0,0.0
2.0,0.0
3.0,0.0
101.0,0.0
38.0,0.0
8.0,0.0
144.0,0.0
34.0,0.0
72.0,0.0
37.0,0.0
106.0,0.0
153.0,0.0
16.0,0.0
14.0,0.0
127.0,0.0
134.0,0.0
235.0,0.0
12.0,0.0
37.0,0.0
25.0,0.0
19.0,0.0
155.0,367.32269930288214
17.0,0.0
8.0,0.0
3.0,0.0
92.0,0.0
23.0,0.0
9.0,0.0
91.0,0.0
3.0,0.0
11.0,0.0
43.0,0.0
71.0,0.0
268.0,0.0
66.0,0.0
44.0,0.0
38.0,0.0
49.0,0.0
13.0,0.0
21.0,0.0
42.0,0.0
130.0,6.225942863466969
229.0,167.05831397370673
93.0,0.0
5.0,0.0
4.0,0.0
27.0,0.0
1.0,0.0
4.0,0.0
30.0,0.0
19.0,0.0
58.0,0.0
97.0,9.878786610232822
1.0,0.0
46.0,0.0
2.0,0.0
102.0,0.0
26.0,0.0
2.0,0.0
36.0,0.0
5.0,0.0
51.0,0.0
5.0,0.0
2.0,0.0
3.0,0.0
11.0,0.0
3.0,0.0
10.0,0.0
3.0,0.0
19.0,0.0
36.0,0.0
17.0,0.0
12.0,0.0
9.0,0.0
10.0,0.0
24.0,2130.4928002141564
23.0,0.0
20.0,0.0
88.0,0.0
9.0,0.0
63.0,0.0
7.0,0.0
273.0,121.58108948735628
4.0,0.0
57.0,0.0
180.0,0.0
46.0,0.0
63.0,0.0
13.0,0.0
21.0,0.0
34.0,0.0
48.0,0.0
2243.0,3370.644903265324
318.0,0.0
136.0,272.3176200736529
23.0,0.0
322.0,94.23806129561387
14.0,0.0
13.0,0.0
11.0,0.0
9.0,0.0
16.0,0.0
13.0,0.0
11.0,0.0
8.0,0.0
5.0,0.0
38.0,0.0
14.0,0.0
3.0,0.0
10.0,0.0
8.0,0.0
6.0,0.0
1.0,0.0
9.0,0.0
3.0,0.0
1.0,0.0
9.0,0.0
13.0,0.0
13.0,0.0
6.0,0.0
19.0,0.0
27.0,0.0
6.0,0.0
22.0,0.0
5.0,0.0
14.0,0.0
18.0,0.0
6.0,0.0
12.0,0.0
12.0,0.0
3.0,0.0
25.0,0.0
16.0,0.0
15.0,0.0
14.0,0.0
10.0,0.0
33.0,0.0
50.0,0.0
25.0,0.0
19.0,0.0
44.0,0.0
5.0,0.0
1.0,0.0
9.0,0.0
12.0,0.0
7.0,0.0
2.0,0.0
2.0,0.0
8.0,0.0
2.0,0.0
1.0,0.0
5.0,0.0
17.0,0.0
10.0,0.0
9.0,0.0
4.0,0.0
12.0,0.0
1.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
4.0,0.0
3.0,0.0
9.0,0.0
5.0,0.0
2.0,0.0
3.0,0.0
1.0,0.0
5.0,0.0
1.0,0.0
12.0,0.0
6.0,0.0
10.0,0.0
3.0,0.0
2.0,0.0
5.0,0.0
4.0,0.0
3.0,0.0
6.0,0.0
6.0,0.0
8.0,0.0
8.0,0.0
5.0,0.0
12.0,0.0
8.0,0.0
12.0,0.0
21.0,0.0
2.0,0.0
9.0,0.0
10.0,0.0
12.0,0.0
3.0,0.0
2.0,0.0
3.0,0.0
7.0,0.0
3.0,0.0
12.0,0.0
11.0,0.0
14.0,0.0
5.0,0.0
